customerId,customerFName,customerLName,customerCity
1053,Mary,Martinez,Caguas
1054,Barbara,Cooley,Chicago
1056,James,Dean,Caguas
1057,Richard,Haynes,Hayward
1059,Mary,Walsh,Jacksonville
1061,Mary,Liu,Norcross
1062,Philip,Smith,Caguas
1063,Mary,Friedman,Dallas
1064,Aaron,Cordova,Caguas
1066,Virginia,Clark,Caguas
1067,Mary,Hansen,Littleton
1068,Phillip,Smith,Bristol
1069,Mary,Daniel,Stockbridge
1070,Shawn,Huffman,Caguas
1071,Mary,Roach,Chicago
1072,James,Smith,New Orleans
1073,Rachel,Holt,Caguas
1074,Mary,Proctor,San Pedro
1075,Michelle,Smith,Washington
1077,Mary,Williamson,Caguas
1078,Nancy,Smith,Los Angeles
1079,Carolyn,Galvan,Richmond
1080,Raymond,Smith,Caguas
1082,Angela,Contreras,Caguas
1083,Mary,Herman,Dorchester Center
1084,Gary,Smith,Caguas
1085,Evelyn,Brady,Frankfort
1086,Mary,Smith,Caguas
1087,Heather,Romero,Richardson
1088,Zachary,Smith,Caguas
1089,Mary,Hamilton,Raleigh
1090,Katherine,Massey,Caguas
1091,Mary,Smith,Tucson
1092,George,Garcia,Caguas
1094,Sean,Smith,Bloomfield
1095,Mary,Owens,Caguas
1098,Mary,Cunningham,Columbia
1099,Maria,Smith,Washington
1101,Mary,Smith,Rowland Heights
1102,Lisa,Hensley,Caguas
1103,Mary,Smith,Mentor
1104,Linda,Morales,Caguas
1105,Mary,Booker,Wyandotte
1107,Nicole,Miller,Waipahu
1108,Walter,Rollins,Caguas
1110,Kimberly,Buchanan,Caguas
1111,Mary,Smith,York
1112,Robert,Weiss,Saint Paul
1113,Mary,Smith,Caguas
1114,James,Martin,El Paso
1115,Henry,Smith,Caguas
1117,Arthur,Maddox,Caguas
1118,Mary,Smith,Paramount
1119,Bryan,Ramos,North Richland Hills
1121,Kathleen,Smith,Caguas
1122,Joan,Alexander,Pico Rivera
1123,Mary,Smith,Caguas
1124,Katherine,Cain,Granite City
1125,Doris,Smith,Caguas
1126,Mary,Thompson,New York
1127,Bobby,Pope,Chicago
1129,Charles,Smith,San Diego
1130,Mary,Johnson,Caguas
1131,Sharon,Henderson,Saint Louis
1132,Samantha,Smith,Caguas
1133,Tiffany,Ryan,Oxnard
1135,Bryan,Underwood,Caguas
1137,Frank,Brown,Holland
1138,Mary,Robinson,Mount Pleasant
1139,Benjamin,Smith,Caguas
1140,Amber,Nguyen,Highland
1141,Mary,Koch,Howell
1142,Albert,Smith,Columbia
1143,Mary,Woods,Caguas
1146,Alice,Evans,Caguas
1147,Judy,Smith,Brooklyn
1148,Mary,Anderson,Augusta
1150,Judith,Sandoval,Clearfield
1151,Mary,Griffith,Caguas
1152,Maria,Smith,Bronx
1153,Mary,Sanford,Woodbridge
1155,Virginia,Miller,Greeley
1156,Mary,Terrell,Caguas
1157,Anthony,Smith,Hilliard
1159,Mary,Morrison,Stone Mountain
1160,Mary,Randolph,Los Angeles
1161,Justin,Smith,Caguas
1164,Mary,Hahn,Elyria
1165,Edward,Smith,Houston
1167,Mary,Bentley,Caguas
1168,Elizabeth,Mccann,Edinburg
1169,Mary,Smith,Oxnard
1170,Daniel,Villarreal,Morristown
1172,Marie,Morales,Waukegan
1173,Mary,Silva,Caguas
1174,Douglas,Smith,Memphis
1176,Julia,Smith,Chula Vista
1178,Charles,Gutierrez,Hialeah
1180,Mary,Martin,Wyandotte
1181,Donald,Haynes,Caguas
1184,Mary,Moran,Caguas
1185,Rachel,Smith,Saint Paul
1186,Mary,Soto,Caguas
1187,Dorothy,Vazquez,Danbury
1188,Crystal,Smith,Caguas
1189,Mary,Deleon,Detroit
1191,Mary,Fitzpatrick,Annandale
1193,Mary,Smith,Caguas
1195,Danielle,Smith,Caguas
1196,Mary,Leonard,Bronx
1197,Michael,Smith,Houston
1198,Beverly,Tate,Caguas
1199,Mary,Smith,Philadelphia
1200,Rebecca,Parker,Brooklyn
1201,Mary,Hughes,Caguas
1202,Andrea,Clayton,Plainfield
1203,Mary,Smith,Caguas
1204,Nicole,Anderson,Berwyn
1207,Mary,Smith,Diamond Bar
1208,Lauren,Jackson,Caguas
1209,Mary,Webb,San Marcos
1210,Jeffrey,Gardner,Caguas
1211,Mary,Greer,Los Angeles
1212,William,Spears,Caguas
1213,Jason,Smith,Eugene
1214,Mildred,Morgan,Caguas
1215,Joe,Hart,Las Vegas
1216,Mary,Smith,Caguas
1217,Robert,Compton,Chicago
1218,Elizabeth,Smith,Caguas
1219,Angela,Freeman,Detroit
1220,Samantha,Terry,Muskegon
1221,Mary,Smith,Aurora
1222,Michael,Garcia,Caguas
1224,Judy,Oconnell,Caguas
1225,Mary,Smith,Scottsdale
1226,Dorothy,Soto,Caguas
1227,Mary,Fields,Brooklyn
1228,Diana,Smith,Sunnyvale
1230,Edward,Smith,Ventura
1232,Betty,Smith,Peoria
1233,Mary,Sims,Winnetka
1234,Steven,Bond,Caguas
1235,Mary,Smith,Fairfield
1237,Mary,Todd,Houston
1238,Angela,Massey,Caguas
1239,Nicholas,Smith,Chicago
1241,Jeffrey,Smith,Caguas
1242,Mary,Reeves,O Fallon
1243,Joan,Rosales,Caguas
1244,Mary,Smith,Fond Du Lac
1245,Gregory,Torres,Caguas
1246,Mary,Smith,Everett
1247,Robert,Montgomery,Caguas
1248,Karen,Smith,Reseda
1249,Donald,Odom,San Antonio
1251,Mary,Adams,Caguas
1252,Thomas,Medina,New York
1253,Alice,Smith,Enfield
1254,Mary,Barker,Caguas
1255,Richard,Goodman,New York
1257,Dylan,Perry,Caguas
1258,Mary,Dyer,Houston
1259,John,Smith,Everett
1261,Victoria,Hancock,Fullerton
1263,Emily,Gould,Ontario
1264,Melissa,Smith,Caguas
1266,Mary,Armstrong,Caguas
1271,Carolyn,Shea,Simi Valley
1272,Mary,Smith,Bolingbrook
1273,Maria,Evans,Caguas
1274,Mary,Richmond,Virginia Beach
1275,Amanda,Smith,Caguas
1276,Mary,Davis,Honolulu
1277,Patrick,Bishop,Beloit
1278,Mary,Smith,San Antonio
1279,Alexander,Williams,Caguas
1281,Johnny,Garrison,Modesto
1282,Mary,Smith,Caguas
1283,Ashley,White,Hawthorne
1284,Mary,Wells,Chino Hills
1285,Ruth,Petersen,Caguas
1287,Mary,Davis,Methuen
1288,Evelyn,Thompson,Caguas
1289,Mary,Dominguez,Virginia Beach
1290,Carolyn,Charles,Chesapeake
1291,Mary,Smith,Massillon
1293,Mary,Carey,Methuen
1294,Elizabeth,Smith,Caguas
1295,Theresa,Lopez,Winnetka
1296,Mary,King,Caguas
1297,Christopher,Roberts,San Diego
1298,Susan,Fuller,San Jose
1299,Mary,Smith,Caguas
1300,Hannah,Hawkins,Mission
1301,Mary,Smith,Cerritos
1302,Alice,Edwards,Caguas
1303,Mary,Contreras,Dallas
1305,Mary,Johnson,Columbia
1306,Zachary,Taylor,Caguas
1309,Mildred,Rios,Roswell
1310,Mary,Smith,Indianapolis
1311,Jacob,Wheeler,West Chester
1312,Mary,Smith,Caguas
1313,Terry,Lawson,Antioch
1314,Mary,Smith,Anaheim
1315,Victoria,Edwards,Caguas
1316,Mary,Malone,Houston
1317,Robert,Smith,Lake Forest
1318,Mary,Freeman,Perth Amboy
1319,Angela,Chapman,Caguas
1320,Mary,Bishop,Los Angeles
1322,Aaron,Williamson,Memphis
1323,Mary,Donovan,Caguas
1324,Anthony,Smith,Milpitas
1326,Mary,Edwards,Caguas
1328,Denise,Smith,Wayne
1329,Mary,Gardner,Las Vegas
1330,Tiffany,Warner,Caguas
1331,Mary,Smith,Panorama City
1332,Carolyn,Gonzalez,Baltimore
1333,Mary,Massey,Colorado Springs
1334,Roger,Dunlap,Caguas
1335,Mary,Smith,Winter Park
1336,Donald,Rogers,San Diego
1337,Mary,Duncan,Caguas
1338,Linda,Smith,Conway
1339,Melissa,Mack,Caguas
1340,Mary,Smith,West Chester
1341,Joseph,Brown,Caguas
1342,Laura,Savage,Saint Peters
1343,Julia,Smith,Del Rio
1345,Adam,Wilson,Mentor
1346,Mary,Gutierrez,Caguas
1348,Mary,Smith,Encinitas
1349,John,Wood,Caguas
1350,Joseph,Patterson,Guaynabo
1351,Mary,Stone,Caguas
1352,William,Strickland,Lawrence
1353,Victoria,Rocha,Caguas
1354,Mary,Smith,Opelousas
1355,Samuel,Johnson,Caguas
1357,Mary,Smith,Stockton
1358,Gloria,Jensen,Caguas
1359,Brittany,Smith,Canyon Country
1360,Mary,Jones,Caguas
1361,Jacob,Harris,San Francisco
1363,Kathy,Rios,Washington
1365,Evelyn,Smith,Corona
1367,Nancy,Smith,Caguas
1368,Donna,Wilson,Miami
1369,Mary,Walker,Caguas
1372,Shawn,Pace,Virginia Beach
1373,Mary,Smith,Caguas
1374,Patricia,Lin,Miami
1375,Linda,Smith,Caguas
1376,Mary,Austin,Brooklyn
1378,Mary,Brooks,Campbell
1379,Raymond,Harvey,Caguas
1380,Mary,Smith,Huntington Beach
1381,Doris,Sanchez,Campbell
1382,Mary,Aguilar,Caguas
1383,Catherine,Smith,Marrero
1385,Catherine,Smith,Littleton
1386,Louis,Brock,Beaverton
1389,Elizabeth,Dominguez,Modesto
1391,Philip,Hart,Caguas
1392,Mary,Hardy,Amarillo
1393,Ryan,Hodge,Caguas
1394,Amber,Smith,North Las Vegas
1396,Mary,Smith,Caguas
1397,Dorothy,Carter,Las Vegas
1398,Cheryl,Huang,Longmont
1399,Mary,Smith,Caguas
1401,Mary,Reeves,Lawton
1402,Nancy,Mckinney,Dallas
1404,Jean,Gonzalez,Caguas
1406,Amy,Smith,Caguas
1407,Olivia,White,Bronx
1411,David,Sandoval,Guaynabo
1412,Johnny,Frazier,Caguas
1413,Mary,Mcguire,Chicago
1415,Mary,Peterson,Long Beach
1416,Edward,Pugh,Atlanta
1418,Ann,King,Roswell
1419,Mary,Black,Brooklyn
1420,Elizabeth,Smith,Las Vegas
1421,Karen,Farmer,Caguas
1422,Edward,Smith,Compton
1424,James,Smith,Mesa
1425,Christina,Harvey,Caguas
1427,Eric,Smith,Weslaco
1428,Mary,Clark,Frankfort
1429,Pamela,Murphy,Caguas
1430,Henry,Smith,Philadelphia
1431,Mary,Barrera,Caguas
1433,Mary,Turner,Fairfield
1434,Denise,Smith,Loveland
1435,Mary,Wright,Caguas
1436,Sarah,Smith,Lewisville
1437,Mary,Watson,Caguas
1438,Jason,Smith,Mesa
1439,Mary,Clark,Caguas
1440,Kathleen,Watson,Bakersfield
1441,Mary,Chapman,Houston
1442,Anna,Smith,Caguas
1443,Denise,Cohen,West Orange
1444,Mary,Smith,Caguas
1445,Linda,Ortiz,San Diego
1446,Carolyn,Alexander,Memphis
1447,Grace,Smith,Newark
1449,James,Smith,Lawrenceville
1450,Russell,Cameron,Saint Paul
1451,Mary,Harding,Pompano Beach
1452,Jennifer,Smith,Plainfield
1454,Grace,Smith,Palo Alto
1455,Mary,Gutierrez,Caguas
1458,Nicholas,Phelps,Philadelphia
1459,Mary,Smith,Caguas
1460,George,Williams,Santa Cruz
1461,Mary,Webb,Caguas
1462,Patricia,Bartlett,Los Angeles
1463,Mark,Smith,Tampa
1464,Amber,Dixon,Caguas
1465,Mary,Smith,Wayne
1467,Mary,Bradley,Phoenix
1468,Robert,Smith,Caguas
1469,George,Day,Los Angeles
1470,Ann,Smith,Caguas
1471,Lori,Riley,Costa Mesa
1473,Anthony,Young,Caguas
1474,Mark,Fritz,Milpitas
1475,Mary,Smith,Rosemead
1476,Eugene,Bray,Ewa Beach
1477,Mary,Smith,Caguas
1478,Anna,Sanchez,Rome
1479,Mary,Brennan,Caguas
1480,Jacob,Ayers,Chicago
1481,Grace,Smith,Caguas
1482,Mary,Greene,Los Angeles
1483,Olivia,Smith,Marietta
1484,Mary,Hawkins,Woodbridge
1485,Tiffany,Smith,Morristown
1486,Mary,Valentine,Caguas
1487,Shawn,Smith,Virginia Beach
1488,Mary,Hubbard,Caguas
1489,Robert,Smith,New York
1490,David,Gregory,Portland
1492,Gerald,Patel,Montebello
1493,Mary,Smith,Caguas
1494,Rebecca,Ortiz,Bend
1496,Frank,Davis,Bridgeton
1498,Peter,Bray,Houston
1500,Carol,Wilcox,Caguas
1502,Alan,Santos,Caguas
1503,Mary,Garner,Las Vegas
1504,Alice,Bradford,Caguas
1505,Mary,Smith,Santa Ana
1506,Melissa,Griffith,Hagerstown
1507,Mary,Smith,Caguas
1508,David,Lyons,Brooklyn
1509,Patricia,Petersen,Freeport
1510,Mary,Smith,Caguas
1511,Julia,Stewart,Wichita
1514,Christine,Taylor,Caguas
1515,Crystal,Peters,Massapequa
1516,Mary,Smith,Caguas
1517,James,Brown,Philadelphia
1518,Jessica,Smith,Baltimore
1519,Deborah,Sharp,San Diego
1520,Mary,Burch,Caguas
1521,Christopher,Smith,Hawthorne
1522,Mary,Yates,Stamford
1523,Daniel,Smith,Van Nuys
1524,Nathan,Walker,La Mirada
1525,Ralph,Washington,Caguas
1528,Anthony,Smith,Reno
1529,Mary,Foster,Caguas
1530,David,Smith,West Chester
1531,Scott,Johnson,Caguas
1532,Mary,Bailey,Fresno
1533,Linda,Kent,Caguas
1535,Frank,Livingston,Caguas
1537,Linda,Murray,Pompano Beach
1538,Mary,Smith,Caguas
1539,Sarah,Chase,Saint Louis
1541,Victoria,Smith,Caguas
1542,Lori,Mccarthy,New Orleans
1543,Mary,Smith,Fayetteville
1544,Brittany,Marquez,Caguas
1545,Mary,Smith,Fontana
1546,Nicole,Carpenter,Corona
1549,Diane,Wiggins,Oregon City
1550,Mary,Smith,Caguas
1551,Eric,Collins,Newark
1552,Mary,Wolfe,Caguas
1553,Raymond,Smith,Oakland
1554,Hannah,Nelson,Caguas
1556,Mary,Smith,Las Vegas
1558,Mary,Smith,Caguas
1559,James,Conrad,Aurora
1560,Mary,Smith,Caguas
1561,Harold,Johnson,Lewisville
1562,Mary,Dickerson,Orlando
1563,Carolyn,Smith,Caguas
1564,Mary,Davenport,Brooklyn
1565,Denise,Smith,Campbell
1566,Mary,Simon,Caguas
1567,Danielle,Smith,San Diego
1568,Mary,Larson,Caguas
1569,Jesse,Hutchinson,San Diego
1571,Betty,Bishop,Caguas
1572,Brandon,Smith,Yuma
1573,Aaron,Norman,Phoenix
1574,Mary,Smith,Miami
1577,Mary,Smith,Caguas
1578,Lisa,Harper,Fort Lauderdale
1580,Kelly,Simmons,Caguas
1581,Mary,Smith,Saint Louis
1582,Carol,Merritt,Caguas
1584,Mary,Hickman,Miami
1585,James,Smith,Dubuque
1588,Mary,Smith,Caguas
1589,Matthew,Brennan,Cleveland
1590,Mary,Smith,Katy
1591,Charles,Johnson,Caguas
1593,Nicholas,Summers,Wilkes Barre
1594,Madison,Bernard,Guaynabo
1595,Mary,Smith,Troy
1596,John,Hammond,Caguas
1597,Megan,Smith,Norcross
1598,Mary,Green,Rego Park
1599,Andrew,Smith,Caguas
1601,Mark,Padilla,Caguas
1602,Stephen,Huang,Santa Ana
1605,Mary,Horne,Chandler
1606,Brandon,Smith,Caguas
1607,Mary,Ortiz,Piscataway
1608,Michael,Smith,Fort Lauderdale
1609,Kathy,Moore,Caguas
1610,Mary,Le,El Monte
1611,Jennifer,Smith,Bakersfield
1612,Jeffrey,Flores,Kailua
1613,Mary,Smith,Caguas
1614,Christine,Haley,San Diego
1615,Mary,Smith,Martinez
1618,Mary,Davidson,Philadelphia
1619,Laura,Smith,Caguas
1620,Stephen,Horton,Beloit
1621,Grace,Jefferson,Caguas
1622,Mary,Smith,Alhambra
1624,Walter,Huerta,Caguas
1625,Mary,Smith,Chicago
1626,Wayne,Gomez,Garden Grove
1627,Mary,Gonzales,Caguas
1628,Benjamin,Smith,Phoenix
1629,Mary,Smith,Caguas
1631,Mary,Sweeney,Caguas
1633,Mary,Johnson,Caguas
1634,Jason,Riggs,Morrisville
1635,Catherine,Smith,Caguas
1636,Julie,Petersen,Fort Washington
1637,Mary,Smith,Caguas
1638,William,Reyes,Crystal Lake
1639,Walter,Bowman,Caguas
1640,Mary,Smith,Bell Gardens
1641,Ruth,Cox,Aurora
1642,Mary,Smith,Caguas
1643,Mary,Carr,Staten Island
1644,Kimberly,Smith,Caguas
1646,Kenneth,Myers,Miami
1648,Joan,Ingram,Cerritos
1649,Amber,Smith,New Brunswick
1650,Mary,Bennett,Princeton
1652,Mary,Hines,Raleigh
1654,Mary,Smith,El Monte
1655,Arthur,Hunter,Caguas
1656,Mary,Smith,Virginia Beach
1657,Betty,Phillips,Caguas
1658,Dylan,Conner,Los Angeles
1659,Mary,Smith,Weslaco
1660,Danielle,Price,Sun Valley
1661,Mary,Austin,Caguas
1662,George,Smith,Bronx
1664,Mary,Arnold,Jackson
1665,Barbara,Smith,Caguas
1666,Margaret,Sullivan,Miami
1668,Mary,Smith,Caguas
1669,Martha,Wilkinson,New York
1670,Keith,Callahan,Opelousas
1672,Emily,Haley,San Bernardino
1673,Mary,Smith,Caguas
1674,Jennifer,Brown,Bellflower
1675,Mary,Moore,Sugar Land
1676,Dorothy,Singh,Charlotte
1677,Virginia,Robles,Caguas
1678,Mary,Stephenson,West Chester
1679,Maria,Smith,Caguas
1680,Mary,Santiago,Bloomfield
1681,Cynthia,Smith,Caguas
1682,Mary,Hall,Woodside
1683,Christopher,Sloan,Dallas
1684,Anna,Smith,Caguas
1685,Cheryl,Buchanan,Chicago
1687,Jerry,Ellis,Caguas
1688,Mary,Blake,San Francisco
1689,Thomas,Smith,Troy
1690,Elizabeth,Holt,Bolingbrook
1692,Rachel,Haas,Mayaguez
1693,Joe,Smith,Catonsville
1694,Mary,Thompson,Caguas
1697,Robert,Stanley,Caguas
1702,Mary,Smith,Austin
1703,Hannah,White,Birmingham
1704,Tammy,Sandoval,Caguas
1706,Joyce,Anderson,Caguas
1709,Matthew,Smith,Westland
1710,Mary,Kane,Caguas
1711,Jason,Smith,Salem
1713,Mary,Gardner,Frankfort
1714,Sara,Smith,Crystal Lake
1716,Sandra,Smith,Houston
1718,Mary,Smith,Buffalo
1719,Ruth,Smith,Stockton
1721,Jeremy,Hart,Ventura
1723,Daniel,Fernandez,Moreno Valley
1724,Joyce,Elliott,Caguas
1725,Mary,Dyer,Brooklyn
1727,Mary,Villanueva,Jamaica
1728,Mary,Smith,La Mesa
1731,Michelle,Bennett,Spring
1732,Mary,Gray,Caguas
1733,Margaret,Smith,Pharr
1734,Bobby,Hardy,Caguas
1735,Mary,Gill,Carlisle
1736,Grace,Smith,Tempe
1737,Mary,Smith,Caguas
1738,Nicholas,Murray,Detroit
1739,Justin,Smith,Caguas
1741,Joseph,Smith,Mission Viejo
1743,Mary,Smith,New Orleans
1744,Anna,Bowers,Caguas
1745,Mary,Smith,Rowland Heights
1746,Gregory,Blair,Caguas
1747,Mary,Booker,Burnsville
1748,Mark,Smith,Caguas
1749,Mary,West,Cincinnati
1750,Christopher,Sanford,La Mesa
1753,Sandra,Smith,Pekin
1755,Mary,Smith,Bayamon
1757,Mary,Smith,Caguas
1758,Larry,King,Bronx
1759,Mary,Barnett,Astoria
1760,Rebecca,Smith,Caguas
1761,Mary,Harris,Bend
1763,Mary,Huffman,Marion
1764,Megan,Davila,Caguas
1765,Mary,Smith,Brooklyn
1767,Barbara,Campos,Caguas
1768,Arthur,Smith,Las Vegas
1769,Mary,Hale,Caguas
1771,Carol,Smith,Bridgeton
1772,Mary,Barnes,Caguas
1773,Joan,Carr,Canton
1774,Mary,Smith,Caguas
1775,Sharon,Hernandez,Virginia Beach
1777,Kenneth,Snyder,Baytown
1779,Sarah,Smith,South Ozone Park
1780,Larry,Sharp,Caguas
1782,Robert,Smith,Fort Worth
1783,Mary,Cooper,Caguas
1784,Timothy,Griffith,Washington
1785,Mary,Smith,Caguas
1786,Teresa,Salazar,Yauco
1790,Kimberly,Sherman,Freeport
1792,Roy,Rodriguez,Jersey City
1793,Mary,Burke,Glenview
1797,Carolyn,Smith,Memphis
1798,Mary,Kaiser,Caguas
1799,John,Smith,Newark
1800,Lori,Acosta,Massapequa
1801,Mary,Avila,Englewood
1802,Cynthia,Smith,Caguas
1803,Mary,Jones,West Haven
1804,Kathleen,Lee,Howell
1805,Mary,Porter,Caguas
1806,Roger,Smith,El Paso
1807,Mary,Curtis,Caguas
1808,Albert,Ellison,Billings
1811,Susan,Castillo,Detroit
1812,Mary,Smith,Elgin
1813,Carol,Mccarthy,Katy
1815,Russell,Smith,Caguas
1816,Mary,Taylor,Miami
1817,Teresa,Mitchell,Florissant
1818,Mary,Fuentes,Caguas
1820,Mary,Hill,Caguas
1821,Mary,Trevino,Columbus
1822,Charles,Smith,Caguas
1823,Mary,Lopez,Jacksonville
1825,Mary,Obrien,Van Nuys
1826,Matthew,Smith,Caguas
1827,Mary,Clark,Buffalo
1828,Doris,Alvarez,Saint Paul
1829,Mary,Cain,Caguas
1830,Angela,Smith,Caguas
1831,Jacob,Woods,Catonsville
1832,Mary,Valenzuela,Caguas
1833,Ronald,Smith,Virginia Beach
1834,Jane,Nichols,Caguas
1835,Mary,Smith,Buffalo
1836,Howard,Lee,Dallas
1837,Mary,Vega,Caguas
1838,Angela,Smith,Ontario
1839,Mary,Soto,Silver Spring
1840,Jerry,Smith,Caguas
1841,Douglas,Knight,Cleveland
1842,Mary,Smith,Caguas
1844,Teresa,Smith,Caguas
1845,Mary,Jones,York
1846,Andrew,Harper,Pittsfield
1847,Mary,Smith,Caguas
1848,Mary,Brown,Dallas
1849,John,Bray,Salinas
1850,Emily,Riggs,Detroit
1851,Mary,Smith,Caguas
1852,Thomas,Crawford,Rome
1853,Mary,Austin,Caguas
1854,Lauren,Mcguire,Folsom
1855,Mary,Smith,Santa Cruz
1856,Rebecca,Bruce,Caguas
1857,Mary,Smith,San Sebastian
1861,Nancy,Smith,Caguas
1862,Jerry,Wright,Los Angeles
1863,Mary,Brooks,Caguas
1864,Deborah,Smith,Chicago
1865,Mary,Romero,Detroit
1870,Tiffany,Greer,Amarillo
1871,Mary,Mcknight,Caguas
1872,Dorothy,Smith,Las Vegas
1873,Ronald,Scott,Caguas
1874,Mary,Deleon,Los Angeles
1875,Daniel,Pham,Caguas
1876,Austin,Smith,Salina
1877,Mary,Powers,Caguas
1878,Amber,Smith,San Diego
1879,Mary,Frederick,Caguas
1880,Sarah,Smith,Miami
1881,Anna,Wilson,Mesa
1882,Jacob,Wood,Bronx
1883,Mary,Smith,Caguas
1884,Joan,Sanders,Pacoima
1886,Mark,Smith,Caguas
1888,Julia,Smith,Ypsilanti
1889,Mary,West,Smyrna
1890,Margaret,Smith,Caguas
1891,Mary,Mora,Painesville
1892,Nicholas,Smith,Caguas
1893,Mary,Wilson,Chino
1894,Michael,Flores,Pico Rivera
1895,George,Myers,Caguas
1896,Donna,Smith,Chicago
1897,Patrick,Baker,Caguas
1898,Mary,Hammond,Virginia Beach
1899,Susan,Smith,Norfolk
1900,Paul,Mercer,Caguas
1901,Jacob,Smith,Chicago
1902,Alice,Murphy,Elyria
1903,Mary,Sullivan,Blacksburg
1904,Henry,Smith,Caguas
1905,Mary,Hart,Chicago
1907,Mary,Davis,Caguas
1908,Beverly,Pugh,Caguas
1910,Helen,Price,Caguas
1912,Robert,Nunez,Caguas
1915,David,Smith,Hialeah
1916,Jason,Robinson,Caguas
1917,Mary,Nash,Moreno Valley
1918,Ralph,Smith,Santee
1919,Mary,Middleton,Fort Worth
1920,Stephanie,Archer,Caguas
1921,Larry,Smith,Longmont
1922,Mary,Morris,New Albany
1923,Kathryn,Myers,Caguas
1926,Mary,Williams,Los Angeles
1927,Laura,Stevens,Los Angeles
1928,Timothy,Rojas,Caguas
1929,Kathryn,Smith,San Antonio
1930,Mary,Hooper,Saint Paul
1931,John,Smith,Caguas
1932,Shirley,Perez,Irving
1934,Christina,James,Caguas
1935,Mary,Smith,Alpharetta
1936,Jane,Jennings,Caguas
1937,Mary,Werner,El Paso
1939,Edward,Garcia,Tracy
1940,Katherine,Smith,Albuquerque
1941,Mary,Santiago,Caguas
1942,Joseph,Moran,Honolulu
1943,Harry,Schaefer,Baltimore
1945,Michael,Mullins,Rego Park
1946,Diane,Smith,Caguas
1947,Mary,Rogers,Conway
1948,Peter,Smith,Caguas
1950,Mary,Boyer,New Bedford
1952,Ashley,Smith,Silver Spring
1953,Maria,Ortiz,Potomac
1954,Mary,Smith,Caguas
1955,Arthur,West,Salem
1956,Mary,Clay,Caguas
1958,Mary,Ward,Lancaster
1959,Lauren,Hardy,Caguas
1960,Victoria,Smith,Newark
1962,Marie,Smith,Caguas
1963,Mary,Wilson,Los Angeles
1964,Sara,Thompson,Bakersfield
1965,Mary,Boyd,Joliet
1966,Gregory,Dunn,Guayama
1967,Benjamin,Smith,Caguas
1969,Ethan,Alexander,La Crosse
1970,Mary,Smith,Caguas
1971,Richard,Stokes,Seattle
1972,Marilyn,Smith,Caguas
1973,Mary,Jones,Kent
1974,Joe,Moody,Wheaton
1975,Mary,Smith,Smyrna
1977,Sara,Smith,Los Angeles
1978,Mary,White,Los Angeles
1979,Kimberly,Kramer,Caguas
1981,Betty,Romero,Caguas
1982,Kathryn,Nolan,Washington
1983,Diana,Smith,Caguas
1984,Mary,Williams,Caguas
1986,Mary,Smith,Phoenix
1988,Mary,Smith,Rio Grande
1989,Richard,Leach,Caguas
1992,Mary,Mann,Virginia Beach
1993,Diana,Smith,Caguas
1994,Mary,Cox,Cleveland
1996,Mary,Smith,Brooklyn
1997,Amy,Callahan,Hanford
1998,Mary,Smith,Greeley
1999,Sarah,Richard,Princeton
2000,Mary,Vance,Caguas
2001,Elizabeth,Smith,Wichita
2003,Mary,Brooks,Lancaster
2005,Mary,Smith,Caguas
2009,Philip,Paul,Opa Locka
2011,Ashley,Stanton,Caguas
2012,Ethan,Smith,Fond Du Lac
2013,Mary,Fletcher,Saint Paul
2014,Nancy,Yates,Caguas
2015,Mary,Smith,San Antonio
2016,Jonathan,Wilson,Caguas
2017,Mary,Smith,Perth Amboy
2018,Shirley,Bell,Caguas
2019,Pamela,Smith,Brooklyn
2020,Mary,Caldwell,Caguas
2021,Theresa,Smith,West Jordan
2022,Beverly,Garcia,Caguas
2023,Mary,Fox,Brooklyn
2024,Harold,Bowman,Poway
2025,Mary,Fleming,Caguas
2026,Robert,Smith,Colorado Springs
2027,Jennifer,Mills,Mission Viejo
2029,Andrea,Sheppard,San Diego
2031,Mary,French,Los Angeles
2033,Mary,Bates,Union City
2034,Ruth,Smith,Fort Lauderdale
2035,Mary,Salas,Lockport
2036,Deborah,Smith,Caguas
2037,Jacob,Clark,Rancho Cordova
2038,Tammy,Smith,Caguas
2039,Mary,Key,Brentwood
2040,Susan,Smith,Caguas
2042,Sara,Castro,Caguas
2043,Mary,Smith,Medina
2045,Katherine,Lozano,Methuen
2047,Megan,Kelly,Tracy
2048,Mary,Wolf,Greensboro
2049,Gary,Smith,Caguas
2050,Mary,Jacobs,Doylestown
2051,Maria,Stanley,Philadelphia
2052,Mary,Anthony,Loveland
2054,Olivia,Davis,Palo Alto
2055,Mary,Smith,Caguas
2056,Jeffrey,Melton,Chicago Heights
2057,Kathy,Smith,Bountiful
2058,Mary,Hernandez,Caguas
2059,Charles,Riley,Loveland
2060,Johnny,Smith,Caguas
2061,Mary,Russell,Memphis
2063,Mary,Morris,San Juan
2064,David,Garrison,Dallas
2065,Wayne,Smith,Caguas
2066,Mary,Garcia,Brooklyn
2067,Donald,Mcbride,Columbia
2069,Alice,Ellison,Caguas
2070,Mary,Smith,La Crosse
2071,Walter,Howard,Los Angeles
2072,Mary,Fisher,Caguas
2073,Donna,Stephens,Sunnyvale
2075,Sarah,Smith,Lansdale
2077,Ann,Smith,Caguas
2079,Mary,Hunter,Bend
2080,Alice,Smith,Caguas
2081,Mary,Williams,Rio Rancho
2082,Megan,Holland,Norcross
